"customer_id","AGE","INCOME","GENDER","EDUCATION","LOAN_PURPOSE","APPLICATION_RECEIVE_TIME","HAS_APPLIED_BEFORE","HAS_INCOME_VERIFICATION","LOAN_WAS_PAID_BACK"
40122,32,5e+06,"Female","High School","Credit card",09:51:00,"No","Yes",1
40123,34,0,"Male","Bachelor Degree","Working Capital",10:00:00,"Yes","Yes",1
40124,25,6e+06,"Female","High School","Renovation",07:06:00,"No","Yes",1
40125,51,7e+06,"Female","High School","Working Capital",18:38:00,"Yes","Yes",0
40126,41,4e+06,"Female","Diploma","Working Capital",21:51:00,"Yes","Yes",1
40127,50,5e+06,"Female","High School","Renovation",14:43:00,"No","Yes",1
40128,30,1e+07,"Male","Bachelor Degree","Working Capital",09:50:00,"No","Yes",1
40129,38,1.2e+07,"Male","Diploma","Working Capital",12:26:00,"Yes","Yes",1
40130,26,6e+06,"Female","High School","Working Capital",18:16:00,"No","Yes",1
40131,37,8e+06,"Male","High School","Other",15:43:00,"No","Yes",1
40132,28,1e+07,"Female","Bachelor Degree","Investment",09:41:00,"No","Yes",1
40133,30,4e+06,"Male","High School","Working Capital",18:37:00,"Yes","Yes",1
40134,31,7e+06,"Male","Diploma","Credit card",13:01:00,"No","Yes",1
40135,37,4e+06,"Female","High School","Working Capital",09:09:00,"No","Yes",1
40136,26,7e+06,"Female","Bachelor Degree","Education",18:15:00,"Yes","Yes",0
40137,30,4e+06,"Female","Bachelor Degree","Working Capital",06:43:00,"No","Yes",1
40138,25,5e+06,"Female","Bachelor Degree","Renovation",17:05:00,"Yes","Yes",0
40139,36,3e+06,"Female","High School","Renovation",20:18:00,"No","Yes",1
40140,31,4e+06,"Male","Bachelor Degree","Working Capital",13:20:00,"Yes","Yes",1
40141,27,4e+06,"Female","Bachelor Degree","Renovation",16:06:00,"Yes","Yes",1
40142,27,4e+06,"Female","Bachelor Degree","Credit card",20:38:00,"Yes","Yes",1
40143,33,4e+06,"Male","Master's Degree/Post graduate","Credit card",13:34:00,"No","Yes",1
40144,25,4e+06,"Male","Bachelor Degree","Working Capital",14:38:00,"No","Yes",1
40145,35,5e+06,"Male","High School","Credit card",14:19:00,"No","Yes",1
40146,32,1e+07,"Male","Bachelor Degree","Renovation",08:32:00,"Yes","Yes",1
40147,29,3e+06,"Male","High School","Working Capital",06:46:00,"No","Yes",1
40148,33,5e+06,"Male","Bachelor Degree","Working Capital",07:23:00,"No","Yes",1
40149,31,5e+06,"Male","High School","Renovation",18:21:00,"Yes","Yes",1
40150,30,3e+06,"Female","High School","Working Capital",15:46:00,"Yes","Yes",1
40151,34,1.6e+07,"Female","Bachelor Degree","Education",10:40:00,"No","Yes",1
40152,40,7e+06,"Female","High School","Credit card",13:20:00,"No","Yes",0
40153,27,3e+06,"Male","Diploma","Investment",22:13:00,"No","Yes",1
40154,30,4e+06,"Male","Bachelor Degree","Renovation",11:17:00,"Yes","Yes",1
40155,27,5e+06,"Female","Bachelor Degree","Renovation",22:50:00,"No","Yes",1
40156,27,6e+06,"Male","Diploma","Working Capital",16:22:00,"Yes","Yes",1
40157,26,6e+06,"Male","Bachelor Degree","Credit card",12:48:00,"No","Yes",1
40158,41,5e+06,"Female","High School","Working Capital",08:20:00,"No","Yes",1
40159,22,5e+06,"Male","High School","Working Capital",15:50:00,"Yes","Yes",1
40160,21,6e+06,"Male","Bachelor Degree","Working Capital",11:11:00,"Yes","Yes",1
40161,24,4e+06,"Male","Bachelor Degree","Electronic unsecured loan",18:49:00,"Yes","Yes",1
40162,47,9e+06,"Female","Bachelor Degree","Credit card",14:51:00,"No","Yes",1
40163,39,6e+06,"Female","High School","Working Capital",08:35:00,"No","Yes",1
40164,36,4e+06,"Female","High School","Renovation",11:42:00,"No","Yes",1
40165,30,5e+06,"Female","High School","Working Capital",09:52:00,"Yes","Yes",0
40166,29,5e+06,"Female","Bachelor Degree","Working Capital",00:24:00,"Yes","Yes",1
40167,43,4e+06,"Male","High School","Investment",09:25:00,"No","Yes",1
40168,27,4e+06,"Male","Bachelor Degree","Holiday",09:31:00,"No","Yes",1
40169,34,7e+06,"Female","Bachelor Degree","Renovation",10:16:00,"No","Yes",1
40170,31,4e+06,"Male","Diploma","Renovation",06:15:00,"No","Yes",1
40171,45,0,"Male","Bachelor Degree","Working Capital",14:50:00,"No","Yes",1
40172,48,6e+06,"Female","High School","Credit card",11:46:00,"No","Yes",1
40173,24,6e+06,"Male","Diploma","Credit card",03:05:00,"No","Yes",1
40174,26,5e+06,"Male","Diploma","Working Capital",07:11:00,"Yes","Yes",1
40175,38,6e+06,"Female","Bachelor Degree","Working Capital",08:57:00,"Yes","Yes",1
40176,30,1e+07,"Female","Bachelor Degree","Working Capital",13:19:00,"No","Yes",1
40177,30,6e+06,"Female","Diploma","Working Capital",14:38:00,"Yes","No",1
40178,32,1.1e+07,"Female","Bachelor Degree","Renovation",06:54:00,"No","Yes",1
40179,45,9e+06,"Female","Diploma","Renovation",21:46:00,"No","Yes",1
40180,52,8e+06,"Female","Bachelor Degree","Credit card",09:03:00,"Yes","Yes",1
40181,30,1.3e+07,"Female","Bachelor Degree","Working Capital",11:54:00,"No","Yes",1
40182,38,4e+06,"Male","Other","Working Capital",09:54:00,"Yes","Yes",0
40183,25,6e+06,"Female","Diploma","Bills",06:08:00,"No","Yes",1
40184,36,6e+06,"Female","High School","Working Capital",12:45:00,"Yes","Yes",0
40185,42,5e+06,"Male","High School","Electronic unsecured loan",18:55:00,"Yes","Yes",0
40186,24,5e+06,"Male","Bachelor Degree","Working Capital",11:37:00,"No","Yes",1
40187,29,6e+06,"Female","Bachelor Degree","Working Capital",05:36:00,"Yes","Yes",1
40188,45,5e+07,"Female","Bachelor Degree","Renovation",13:56:00,"No","Yes",1
40189,27,5e+06,"Female","Other","Credit card",19:19:00,"No","Yes",1
40190,44,0,"Male","High School","Credit card",08:52:00,"No","Yes",1
40191,34,1.5e+07,"Female","Bachelor Degree","Credit card",10:30:00,"No","Yes",1
40192,37,1.2e+07,"Female","Bachelor Degree","Credit card",09:48:00,"No","Yes",1
40193,36,3e+06,"Male","High School","Working Capital",12:27:00,"No","Yes",1
40194,32,2e+06,"Female","High School","Investment",02:20:00,"Yes","Yes",1
40195,29,7e+06,"Male","Diploma","Working Capital",08:01:00,"No","Yes",1
40196,35,8e+06,"Male","High School","Working Capital",14:31:00,"No","Yes",1
40197,35,1e+07,"Male","Bachelor Degree","Credit card",09:35:00,"Yes","Yes",1
40198,32,4e+06,"Female","High School","Renovation",06:05:00,"No","Yes",1
40199,31,2e+07,"Female","Bachelor Degree","Credit card",15:25:00,"No","Yes",1
40200,28,5e+06,"Male","Bachelor Degree","Other",09:19:00,"Yes","Yes",1
40201,48,8e+06,"Female","Diploma","Working Capital",20:09:00,"Yes","Yes",1
40202,39,5e+06,"Male","Diploma","Renovation",22:59:00,"Yes","Yes",1
40203,25,4e+06,"Male","High School","Bills",10:51:00,"No","Yes",0
40204,44,8e+06,"Male","Diploma","Credit card",09:00:00,"No","Yes",0
40205,36,9e+06,"Female","High School","Renovation",19:49:00,"Yes","Yes",1
40206,34,5e+06,"Female","Diploma","Renovation",06:49:00,"No","Yes",0
40207,31,4e+06,"Female","Diploma","Working Capital",10:54:00,"No","Yes",1
40208,37,5e+07,"Male","Diploma","Venture capital",12:06:00,"No","Yes",1
40209,46,0,"Male","High School","Working Capital",08:48:00,"Yes","Yes",0
40210,34,1.8e+07,"Female","Bachelor Degree","Renovation",11:24:00,"Yes","Yes",1
40211,37,9e+06,"Female","Bachelor Degree","Working Capital",09:37:00,"No","Yes",1
40212,46,1.3e+07,"Female","Diploma","Credit card",12:05:00,"Yes","Yes",0
40213,52,5e+06,"Male","Diploma","Renovation",10:45:00,"No","Yes",1
40214,31,5e+06,"Male","Diploma","Working Capital",07:54:00,"No","Yes",1
40215,42,1.3e+07,"Male","Bachelor Degree","Renovation",19:42:00,"No","Yes",1
40216,25,4e+06,"Male","Bachelor Degree","Renovation",07:54:00,"No","Yes",1
40217,33,0,"Male","Bachelor Degree","Credit card",20:49:00,"No","Yes",1
40218,22,0,"Male","High School","Renovation",13:07:00,"No","Yes",1
40219,27,0,"Male","High School","Investment",06:05:00,"No","Yes",1
40220,45,1e+07,"Female","Bachelor Degree","Working Capital",17:11:00,"No","Yes",0
40221,41,5e+06,"Female","Bachelor Degree","Renovation",07:47:00,"No","Yes",1
40222,42,6e+06,"Male","High School",NA,04:57:00,"No","Yes",1
40223,42,1e+07,"Female","Other","Bills",16:49:00,"No","Yes",1
40224,35,5e+06,"Female","Diploma","Credit card",21:38:00,"No","Yes",1
40225,29,5e+06,"Male","High School","Renovation",10:37:00,"No","Yes",1
40226,31,7e+06,"Female","High School","Credit card",08:00:00,"No","Yes",1
40227,43,1e+07,"Female","Bachelor Degree","Renovation",07:27:00,"No","Yes",1
40228,42,8e+06,"Male","Bachelor Degree","Working Capital",08:30:00,"Yes","Yes",1
40229,36,8e+06,"Male","Diploma","Credit card",19:11:00,"Yes","Yes",1
40230,31,1e+07,"Female","Master's Degree/Post graduate","Renovation",09:23:00,"No","Yes",1
40231,37,1.3e+07,"Male","Bachelor Degree","Credit card",23:42:00,"No","Yes",1
40232,26,8e+06,"Male","Diploma","Renovation",17:31:00,"No","Yes",1
40233,29,1.2e+07,"Female","Bachelor Degree","Renovation",00:14:00,"No","Yes",1
40234,50,7e+06,"Female","Bachelor Degree","Working Capital",12:22:00,"Yes","Yes",0
40235,29,5e+06,"Male","High School","Working Capital",14:23:00,"No","Yes",1
40236,42,7e+06,"Male","Diploma","Credit card",16:42:00,"No","Yes",1
40237,34,8e+06,"Male","Bachelor Degree","Working Capital",12:36:00,"No","Yes",1
40238,33,4e+06,"Male","High School","Renovation",22:16:00,"No","Yes",1
40239,24,4e+06,"Male","Diploma","Investment",10:08:00,"No","Yes",1
40240,26,4e+06,"Female","Bachelor Degree","Electronic unsecured loan",22:36:00,"No","Yes",1
40241,29,8e+06,"Female","Bachelor Degree","Education",21:16:00,"Yes","Yes",1
40242,38,8e+06,"Female","High School","Holiday",10:05:00,"Yes","Yes",1
40243,26,4e+06,"Female","High School","Holiday",12:27:00,"No","Yes",1
40244,23,4e+06,"Male","High School","Working Capital",18:32:00,"No","Yes",1
40245,24,4e+06,"Male","Bachelor Degree","Working Capital",18:00:00,"No","Yes",1
40246,51,4.5e+07,"Male","Master's Degree/Post graduate","Venture capital",21:47:00,"Yes","Yes",1
40247,38,6e+06,"Female","High School","Electronic unsecured loan",06:44:00,"No","Yes",1
40248,47,6e+06,"Male","Diploma","Credit card",17:51:00,"Yes","Yes",1
40249,29,8e+06,"Female","Master's Degree/Post graduate","Other",22:14:00,"No","Yes",1
40250,25,3e+06,"Male","Bachelor Degree","Working Capital",14:16:00,"Yes","Yes",1
40251,29,5e+06,"Female","Bachelor Degree","Bills",09:06:00,"Yes","Yes",1
40252,31,1.8e+07,"Male","Diploma","Electronic unsecured loan",12:02:00,"No","Yes",1
40253,35,5e+06,"Female","High School","Working Capital",15:23:00,"No","Yes",1
40254,23,3e+06,"Male","Bachelor Degree","Bills",10:14:00,"No","Yes",1
40255,23,4e+06,"Female","High School","Renovation",11:14:00,"No","Yes",1
40256,22,3e+06,"Female","High School","Renovation",12:25:00,"No","Yes",1
40257,27,1.2e+07,"Male","Bachelor Degree","Renovation",23:28:00,"No","Yes",1
40258,39,5e+06,"Male","Bachelor Degree",NA,06:58:00,"No","Yes",1
40259,32,7e+06,"Male","Bachelor Degree","Other",08:31:00,"Yes","Yes",1
40260,27,3e+06,"Female","High School","Credit card",12:52:00,"Yes","No",1
40261,31,8e+06,"Male","Bachelor Degree","Working Capital",10:33:00,"Yes","Yes",1
40262,30,0,"Male","Bachelor Degree","Working Capital",21:27:00,"No","Yes",1
40263,44,5e+06,"Female","High School","Credit card",16:55:00,"No","Yes",1
40264,37,6e+06,"Female","High School","Credit card",20:16:00,"Yes","Yes",1
40265,24,4e+06,"Female","Bachelor Degree","Credit card",11:46:00,"Yes","Yes",1
40266,29,0,"Female","Bachelor Degree","Bills",14:04:00,"No","Yes",1
40267,40,5e+06,"Male","Bachelor Degree","Credit card",20:26:00,"No","Yes",0
40268,42,8e+06,"Female","Bachelor Degree","Credit card",09:11:00,"No","Yes",1
40269,22,4e+06,"Male","Bachelor Degree","Working Capital",09:51:00,"No","Yes",0
40270,28,1.5e+07,"Male","Bachelor Degree","Working Capital",10:12:00,"No","Yes",1
40271,25,0,"Male","Bachelor Degree","Working Capital",10:26:00,"Yes","Yes",1
40272,32,5e+06,"Female","Bachelor Degree","Working Capital",05:50:00,"No","Yes",1
40273,33,5e+06,"Male","Bachelor Degree","Credit card",14:01:00,"No","Yes",1
40274,40,1e+07,"Male","Bachelor Degree","Renovation",12:03:00,"No","Yes",1
40275,38,6e+06,"Female","Bachelor Degree","Renovation",13:36:00,"No","Yes",1
40276,24,3e+06,"Female","Bachelor Degree","Education",11:15:00,"No","Yes",1
40277,25,0,"Male","High School","Renovation",18:34:00,"Yes","Yes",1
40278,42,4e+06,"Male","Diploma","Credit card",11:18:00,"No","Yes",0
40279,28,1.6e+07,"Female","Bachelor Degree","Bills",17:45:00,"No","Yes",1
40280,34,2.5e+07,"Female","Master's Degree/Post graduate","Renovation",19:46:00,"Yes","Yes",1
40281,33,6e+06,"Male","Bachelor Degree","Renovation",19:47:00,"Yes","Yes",1
40282,28,0,"Male","Bachelor Degree","Renovation",00:38:00,"No","Yes",0
40283,48,1e+07,"Male","Diploma","Credit card",08:48:00,"Yes","Yes",1
40284,30,1e+07,"Female","Diploma","Renovation",06:53:00,"No","Yes",0
40285,24,0,"Male","High School","Working Capital",06:27:00,"No","Yes",0
40286,37,8e+06,"Male","Bachelor Degree","Renovation",08:43:00,"No","Yes",1
40287,35,4e+06,"Male","High School","Renovation",12:52:00,"Yes","Yes",0
40288,41,4e+06,"Female","High School","Renovation",13:57:00,"Yes","Yes",1
40289,22,5e+06,"Male","Bachelor Degree","Electronic unsecured loan",06:06:00,"No","Yes",0
40290,37,4e+06,"Female","High School","Credit card",13:14:00,"Yes","Yes",1
40291,34,0,"Male","High School","Working Capital",17:17:00,"Yes","Yes",1
40292,41,6e+06,"Male","Bachelor Degree","Credit card",09:03:00,"No","Yes",0
40293,45,3e+06,"Male","Bachelor Degree","Other",06:42:00,"No","Yes",1
40294,29,3e+06,"Female","High School","Renovation",11:06:00,"No","Yes",1
40295,26,4e+06,"Male","Bachelor Degree","Electronic unsecured loan",09:06:00,"Yes","Yes",1
40296,35,8e+06,"Female","High School","Renovation",21:59:00,"Yes","Yes",1
40297,37,6e+06,"Female","High School","Working Capital",20:16:00,"Yes","Yes",1
40298,40,8e+06,"Female","Bachelor Degree","Working Capital",08:07:00,"Yes","Yes",0
40299,30,5e+06,"Female","Bachelor Degree","Investment",12:58:00,"Yes","Yes",1
40300,31,1.5e+07,"Female","Bachelor Degree","Electronic unsecured loan",07:43:00,"No","Yes",1
40301,30,4e+06,"Female","High School","Housing loan",18:02:00,"Yes","Yes",1
40302,36,7e+06,"Male","High School","Credit card",09:19:00,"No","Yes",1
40303,45,4e+06,"Male","Other","Renovation",07:55:00,"Yes","Yes",1
40304,41,4e+06,"Female","Diploma","Renovation",21:12:00,"No","Yes",1
40305,23,6e+06,"Female","Diploma","Housing loan",09:09:00,"Yes","Yes",0
40306,26,9e+06,"Male","Bachelor Degree","Renovation",16:31:00,"Yes","Yes",1
40307,31,6e+06,"Male","Bachelor Degree","Renovation",12:57:00,"Yes","Yes",1
40308,47,2e+07,"Male","Bachelor Degree","Holiday",04:28:00,"No","Yes",1
40309,29,4e+06,"Female","Bachelor Degree","Electronic unsecured loan",10:06:00,"Yes","Yes",0
40310,28,4e+06,"Female","Bachelor Degree","Holiday",17:03:00,"No","Yes",1
40311,35,6e+06,"Male","Diploma","Renovation",21:59:00,"No","Yes",1
40312,43,2e+06,"Male","High School","Credit card",02:53:00,"Yes","Yes",1
40313,38,0,"Male","Bachelor Degree","Credit card",11:56:00,"No","Yes",1
40314,38,4e+06,"Female","Diploma","Working Capital",15:11:00,"No","Yes",1
40315,29,4e+06,"Male","Bachelor Degree","Working Capital",07:40:00,"No","Yes",1
40316,27,1.4e+07,"Male","Bachelor Degree","Working Capital",10:48:00,"Yes","Yes",1
40317,40,4e+06,"Male","Bachelor Degree","Renovation",19:15:00,"No","Yes",1
40318,31,8e+06,"Female","Bachelor Degree","Credit card",05:45:00,"No","Yes",0
40319,37,5e+06,"Female","Diploma","Credit card",09:27:00,"Yes","Yes",1
40320,47,5e+06,"Female","Diploma","Credit card",11:49:00,"No","Yes",1
40321,47,8e+06,"Female","Bachelor Degree","Renovation",11:18:00,"No","Yes",1
40322,37,1e+07,"Male","High School","Working Capital",06:22:00,"No","Yes",1
40323,23,3e+06,"Male","Diploma","Working Capital",08:23:00,"Yes","Yes",1
40324,28,4e+06,"Female","High School","Working Capital",14:55:00,"No","Yes",0
40325,43,1.2e+07,"Male","Diploma","Electronic unsecured loan",09:56:00,"No","Yes",0
40326,25,4e+06,"Male","Bachelor Degree","Renovation",16:29:00,"Yes","Yes",1
40327,24,8e+06,"Female","Bachelor Degree","Credit card",11:34:00,"No","Yes",1
40328,49,7e+06,"Female","Diploma","Credit card",06:09:00,"Yes","Yes",1
40329,36,5e+06,"Female","High School","Housing loan",11:37:00,"Yes","Yes",1
40330,26,5e+06,"Male","Bachelor Degree","Working Capital",14:42:00,"No","Yes",1
40331,46,3e+07,"Male","Bachelor Degree","Credit card",13:03:00,"Yes","Yes",1
40332,35,6e+06,"Female","Bachelor Degree","Working Capital",09:39:00,"No","Yes",1
40333,24,4e+06,"Female","High School","Working Capital",08:13:00,"Yes","Yes",0
40334,42,7e+06,"Male","Diploma","Renovation",13:52:00,"No","Yes",1
40335,45,6e+06,"Male","Diploma","Renovation",11:38:00,"Yes","Yes",0
40336,32,8e+06,"Male","Bachelor Degree","Renovation",12:53:00,"No","Yes",1
40337,47,4e+06,"Male","High School","Credit card",07:48:00,"No","Yes",1
40338,44,9e+06,"Female","Bachelor Degree","Renovation",11:43:00,"Yes","Yes",1
40339,24,4e+06,"Male","Bachelor Degree","Working Capital",07:34:00,"Yes","Yes",1
40340,50,5e+06,"Female","Bachelor Degree","Working Capital",21:15:00,"No","Yes",1
40341,24,5e+06,"Male","Bachelor Degree","Working Capital",11:59:00,"Yes","Yes",1
40342,39,6e+06,"Female","High School","Working Capital",20:57:00,"Yes","Yes",1
40343,27,6e+06,"Male","Diploma","Renovation",08:25:00,"Yes","Yes",1
40344,42,1e+07,"Female","Bachelor Degree","Renovation",21:17:00,"No","Yes",1
40345,41,5e+06,"Female","Bachelor Degree","Credit card",11:25:00,"No","Yes",1
40346,32,6e+06,"Female","Diploma","Education",08:20:00,"Yes","Yes",1
40347,29,6e+06,"Male","Diploma","Working Capital",13:03:00,"No","Yes",1
40348,25,4e+06,"Male","Bachelor Degree","Working Capital",13:54:00,"No","Yes",0
40349,31,8e+06,"Male","Bachelor Degree","Working Capital",16:40:00,"Yes","Yes",0
40350,32,1.1e+07,"Female","Diploma","Working Capital",13:39:00,"Yes","Yes",1
40351,44,1.5e+07,"Male","Bachelor Degree",NA,18:36:00,"No","Yes",1
40352,37,5e+06,"Male","Bachelor Degree","Working Capital",08:10:00,"No","Yes",1
40353,50,0,"Female","Bachelor Degree","Working Capital",09:39:00,"No","Yes",1
40354,21,6e+06,"Male","Bachelor Degree","Working Capital",19:41:00,"No","Yes",1
40355,35,6e+06,"Female","Bachelor Degree","Renovation",10:17:00,"No","Yes",1
40356,42,0,"Male","Diploma","Credit card",11:19:00,"No","Yes",1
40357,28,4e+06,"Female","High School","Working Capital",05:40:00,"Yes","No",1
40358,38,4e+06,"Female","High School","Credit card",06:30:00,"Yes","Yes",1
40359,33,5e+06,"Female","Bachelor Degree","Renovation",10:15:00,"No","Yes",0
40360,48,9e+06,"Female","Diploma","Credit card",21:00:00,"No","Yes",1
40361,37,0,"Female","High School","Working Capital",12:46:00,"No","Yes",1
40362,25,1.1e+07,"Male","Bachelor Degree","Electronic unsecured loan",09:20:00,"Yes","Yes",1
40363,23,5e+06,"Male","High School","Credit card",01:02:00,"No","Yes",1
40364,29,4e+06,"Male","High School","Investment",10:22:00,"Yes","Yes",0
40365,24,0,"Male","Bachelor Degree","Credit card",06:27:00,"No","Yes",1
40366,46,6e+06,"Female","Other","Credit card",09:18:00,"No","Yes",1
40367,43,1.2e+07,"Female","Bachelor Degree","Investment",09:21:00,"Yes","Yes",1
40368,28,4e+06,"Female","High School","Bills",13:57:00,"Yes","No",1
40369,46,1.1e+07,"Female","Bachelor Degree","Credit card",14:57:00,"No","Yes",1
40370,21,4e+06,"Male","High School","Renovation",14:43:00,"No","Yes",1
40371,39,1.3e+07,"Male","Bachelor Degree","Credit card",07:13:00,"No","Yes",1
40372,41,0,"Male","Diploma","Working Capital",14:05:00,"No","Yes",1
40373,35,2e+07,"Female","Diploma","Renovation",08:32:00,"No","Yes",1
40374,28,8e+06,"Male","Master's Degree/Post graduate","Credit card",15:08:00,"No","Yes",1
40375,26,4e+06,"Male","Diploma","Working Capital",19:08:00,"Yes","Yes",0
40376,35,1.5e+07,"Female","Bachelor Degree","Working Capital",13:17:00,"Yes","Yes",1
40377,43,1.1e+07,"Male","Bachelor Degree","Renovation",09:27:00,"No","Yes",1
40378,41,6e+06,"Male","High School","Working Capital",09:30:00,"Yes","Yes",0
40379,24,4e+06,"Male","Bachelor Degree","Electronic unsecured loan",22:20:00,"No","Yes",1
40380,23,0,"Male","Bachelor Degree","Working Capital",07:30:00,"Yes","Yes",0
40381,49,5e+06,"Female","Bachelor Degree","Credit card",10:35:00,"Yes","Yes",1
40382,25,6e+06,"Male","Bachelor Degree","Venture capital",09:11:00,"No","Yes",0
40383,24,3e+06,"Female","Bachelor Degree","Credit card",02:10:00,"No","Yes",1
40384,25,5e+06,"Male","Diploma","Renovation",12:58:00,"No","Yes",1
40385,23,6e+06,"Male","Bachelor Degree","Holiday",14:20:00,"No","Yes",1
40386,33,1e+06,"Female","High School","Renovation",07:29:00,"No","Yes",1
40387,51,7e+06,"Female","Diploma","Credit card",14:35:00,"No","Yes",1
40388,49,0,"Male","Bachelor Degree","Working Capital",10:27:00,"Yes","Yes",0
40389,43,1.2e+07,"Female","Master's Degree/Post graduate","Renovation",20:45:00,"No","Yes",1
40390,29,1.5e+07,"Male","Bachelor Degree","Working Capital",14:33:00,"Yes","Yes",1
40391,40,4e+06,"Female","High School","Working Capital",15:22:00,"Yes","Yes",1
40392,32,2.5e+07,"Male","Bachelor Degree","Venture capital",08:15:00,"No","Yes",1
40393,35,1.5e+07,"Female","Bachelor Degree","Renovation",09:14:00,"No","Yes",1
40394,43,8e+06,"Female","Diploma","Renovation",08:10:00,"Yes","Yes",1
40395,35,2e+06,"Male","High School","Renovation",13:39:00,"Yes","Yes",0
40396,25,1e+07,"Female","Bachelor Degree","Bills",22:13:00,"No","Yes",1
40397,29,0,"Male","Bachelor Degree","Working Capital",05:05:00,"No","Yes",1
40398,53,2.5e+07,"Female","Bachelor Degree","Credit card",10:54:00,"No","Yes",1
40399,37,4e+06,"Female","High School","Electronic unsecured loan",20:54:00,"No","Yes",1
40400,41,1.7e+07,"Male","Diploma","Renovation",13:48:00,"No","Yes",1
40401,49,3.7e+07,"Female","Diploma","Working Capital",12:18:00,"No","Yes",1
40402,28,1.2e+07,"Male","Bachelor Degree","Renovation",11:48:00,"No","Yes",1
40403,23,9e+06,"Male","High School","Renovation",16:20:00,"No","Yes",1
40404,35,2e+07,"Female","Bachelor Degree","Investment",08:08:00,"No","Yes",1
40405,29,6e+06,"Male","Bachelor Degree","Credit card",12:13:00,"No","Yes",1
40406,24,4e+06,"Male","Bachelor Degree","Other",19:24:00,"No","Yes",1
40407,21,6e+06,"Female","Diploma","Holiday",14:34:00,"No","Yes",1
40408,35,6e+06,"Male","Diploma","Credit card",01:56:00,"No","Yes",0
40409,34,4e+06,"Male","Bachelor Degree","Working Capital",14:33:00,"No","Yes",1
40410,36,2e+06,"Male","Bachelor Degree","Renovation",19:08:00,"No","Yes",1
40411,53,6e+06,"Male","Bachelor Degree","Credit card",18:42:00,"No","Yes",1
40412,47,4e+06,"Male","Bachelor Degree","Credit card",15:19:00,"No","Yes",0
40413,35,1e+07,"Male","Bachelor Degree","Education",00:06:00,"No","Yes",1
40414,23,4e+06,"Male","High School","Working Capital",09:05:00,"No","Yes",1
40415,42,8e+06,"Female","Master's Degree/Post graduate","Renovation",03:39:00,"No","Yes",1
40416,37,1.2e+07,"Female","Bachelor Degree","Renovation",09:27:00,"No","Yes",1
40417,32,0,"Female","Bachelor Degree","Working Capital",16:54:00,"No","Yes",0
40418,42,4e+06,"Male","Bachelor Degree","Credit card",12:57:00,"No","Yes",1
40419,36,1.3e+07,"Male","Bachelor Degree","Credit card",10:31:00,"No","Yes",1
40420,26,6e+06,"Male","Bachelor Degree","Bills",23:54:00,"No","Yes",1
40421,28,4e+06,"Male","Bachelor Degree","Renovation",11:41:00,"Yes","Yes",1
40422,46,6e+06,"Male","Bachelor Degree","Working Capital",15:28:00,"No","Yes",1
40423,38,6e+06,"Male","Diploma","Working Capital",15:08:00,"No","Yes",1
40424,38,1e+07,"Male","Diploma","Working Capital",15:49:00,"No","Yes",1
40425,21,2e+06,"Male","Diploma","Working Capital",16:32:00,"Yes","Yes",0
40426,26,6e+06,"Male","Bachelor Degree","Working Capital",19:04:00,"No","Yes",1
40427,47,4e+06,"Male","High School","Credit card",04:46:00,"No","Yes",1
40428,28,5e+06,"Male","Bachelor Degree","Renovation",11:45:00,"No","Yes",1
40429,28,9e+06,"Male","Bachelor Degree","Working Capital",16:43:00,"No","Yes",1
40430,29,2e+07,"Female","Bachelor Degree","Renovation",17:59:00,"No","Yes",1
40431,27,1.2e+07,"Male","High School","Working Capital",11:43:00,"No","Yes",1
40432,51,8e+06,"Male","Bachelor Degree","Working Capital",13:28:00,"Yes","Yes",1
40433,23,7e+06,"Male","Bachelor Degree","Renovation",04:04:00,"No","Yes",1
40434,50,5e+06,"Female","Bachelor Degree","Renovation",16:52:00,"No","Yes",1
40435,28,8e+06,"Male","Bachelor Degree","Education",21:28:00,"No","Yes",1
40436,40,5.5e+07,"Female","High School","Renovation",10:51:00,"Yes","Yes",1
40437,47,1.7e+07,"Female","Bachelor Degree","Credit card",15:30:00,"No","Yes",1
40438,27,7e+06,"Male","Other","Renovation",11:43:00,"No","Yes",1
40439,27,4e+06,"Male","Bachelor Degree","Electronic unsecured loan",14:08:00,"No","Yes",1
40440,52,1e+07,"Male","High School","Working Capital",09:39:00,"Yes","No",1
40441,41,8e+06,"Male","Bachelor Degree","Working Capital",15:14:00,"No","Yes",1
40442,27,7e+06,"Male","Bachelor Degree","Education",15:14:00,"No","Yes",1
40443,24,7e+06,"Male","Diploma","Renovation",06:32:00,"No","Yes",1
40444,24,6e+06,"Male","Bachelor Degree","Electronic unsecured loan",12:22:00,"No","Yes",1
40445,30,5e+06,"Male","Bachelor Degree","Investment",10:27:00,"No","Yes",1
40446,53,6e+06,"Female","High School","Renovation",00:12:00,"No","Yes",1
40447,31,1.5e+07,"Male","Bachelor Degree","Investment",11:17:00,"No","Yes",1
40448,42,1.8e+07,"Female","Diploma","Investment",10:01:00,"No","Yes",1
40449,38,7e+06,"Male","Diploma","Renovation",15:21:00,"No","Yes",1
40450,42,7e+06,"Female","Bachelor Degree","Credit card",08:04:00,"No","Yes",1
40451,34,0,"Male","High School","Credit card",14:02:00,"No","Yes",1
40452,36,4e+06,"Male","High School","Credit card",15:57:00,"No","Yes",1
40453,42,1.6e+07,"Male","Bachelor Degree","Renovation",19:54:00,"No","Yes",1
